Wavelength (nm),Corrected Intensity
645.320800781,0.776942329826
645.65032959,0.776942329826
645.979736328,0.797196653507
646.309143066,0.785320010675
646.63848877,0.819830736667
646.967773438,0.811401174754
647.29699707,0.838862899412
647.626159668,0.821451971658
647.95526123,0.842242816465
648.284301758,0.887977293121
648.613342285,0.810263789059
648.942321777,0.78158525583
649.271179199,0.847946247847
649.600036621,0.924541841256
649.928833008,0.888757702993
650.257568359,0.829379704734
650.586242676,0.859302878562
650.914855957,0.91311496872
651.243408203,0.856256612325
651.571960449,0.808084701087
651.900390625,0.854598338283
652.228820801,0.864720898039
652.557189941,0.838871309983
652.885498047,0.853466873019
653.213684082,0.897573923106
653.541931152,0.905637285345
653.870056152,0.912302847427
654.198120117,0.912743890866
654.526123047,0.915109824207
654.854125977,0.915224618325
655.182006836,0.911642417758
655.509887695,0.921248550773
655.83770752,0.922837698274
656.165466309,0.907491443324
656.493164062,0.897620785518
656.820800781,0.901382291325
657.148376465,0.907138011392
657.475891113,0.910573877256
657.803405762,0.914390043113
658.13079834,0.911658972183
658.458190918,0.909510967578
658.785461426,0.906958452163
659.112731934,0.892644469746
659.439941406,0.897139430461
659.767089844,0.881175141537
660.094177246,0.863799677534
660.421264648,0.852099099222
660.74822998,0.871849521392
661.075134277,0.873360774852
661.402038574,0.81821714455
661.728881836,0.826053529606
662.055603027,0.835681750639
662.382324219,0.866979584393
662.708984375,0.852751299492
663.035583496,0.803250078247
663.362121582,0.849510222241
663.688659668,0.902067138765
664.015075684,0.845730422804
664.341491699,0.836264744463
664.667785645,0.88472616645
664.99407959,0.892437392453
665.3203125,0.89776408285
665.646484375,0.841657921957
665.972595215,0.832260610151
666.29864502,0.833957191943
666.624633789,0.779050010256
666.950561523,0.794194615518
667.276489258,0.857482797646
667.602294922,0.854556704497
667.928100586,0.855926639816
668.253845215,0.837768939947
668.579528809,0.765697529425
668.905090332,0.792865407439
669.230712891,0.838689748336
669.556213379,0.799305762555
669.881652832,0.791783198556
670.20703125,0.87372849217
670.532409668,0.874138337691
670.857666016,0.847938328578
671.182922363,0.833391842448
671.508117676,0.825011940554
