Wavelength (nm),Corrected Intensity
645.320800781,0.984664952331
645.65032959,0.984664952331
645.979736328,0.998523651161
646.309143066,1.06250163688
646.63848877,1.04289819976
646.967773438,0.982606449958
647.29699707,1.01174604153
647.626159668,1.01098193354
647.95526123,1.02978434991
648.284301758,1.02038650602
648.613342285,0.966295619297
648.942321777,1.01887057282
649.271179199,1.03785311566
649.600036621,0.987423161831
649.928833008,0.991913572951
650.257568359,1.05054327469
650.586242676,1.02395148121
650.914855957,0.993041155619
651.243408203,1.03593581847
651.571960449,1.02344049588
651.900390625,1.01734806468
652.228820801,1.02242281014
652.557189941,1.00863726104
652.885498047,1.02158629062
653.213684082,1.01588614971
653.541931152,1.00952007874
653.870056152,1.00330498291
654.198120117,0.996712206218
654.526123047,0.996712206218
654.854125977,0.996700413167
655.182006836,0.996696139497
655.509887695,0.996700984598
655.83770752,0.996702414856
656.165466309,0.996701842464
656.493164062,0.99670816038
656.820800781,0.996708448703
657.148376465,0.995270504768
657.475891113,0.989104673874
657.803405762,0.989428323737
658.13079834,1.01616308181
658.458190918,1.029995415
658.785461426,1.03070078669
659.112731934,1.03004176925
659.439941406,1.0187954702
659.767089844,1.01661154937
660.094177246,1.00403398192
660.421264648,1.01951741985
660.74822998,1.02573806796
661.075134277,1.0257580104
661.402038574,1.03897322502
661.728881836,1.03184556959
662.055603027,1.0408895394
662.382324219,1.04897809174
662.708984375,1.04199896586
663.035583496,1.03623929798
663.362121582,1.03086816041
663.688659668,1.030345687
664.015075684,0.999453093485
664.341491699,0.997638430471
664.667785645,1.03401253556
664.99407959,1.03621902319
665.3203125,1.02301231534
665.646484375,1.03181130296
665.972595215,1.03871144463
666.29864502,1.00004614143
666.624633789,1.00947307397
666.950561523,1.0654445003
667.276489258,1.05321744679
667.602294922,1.06016265364
667.928100586,1.04251055706
668.253845215,1.00125359706
668.579528809,1.03933736831
668.905090332,1.02435690775
669.230712891,1.02548823826
669.556213379,1.03453568129
669.881652832,1.0391331206
670.20703125,1.04004612997
670.532409668,1.03259502704
670.857666016,1.05669326501
671.182922363,1.05053931359
671.508117676,1.04411496794
671.833251953,1.0285808111
672.158325195,1.04554186291
672.483337402,1.04972627974
672.808288574,1.04543655044
673.133239746,1.00699865374
673.458068848,0.989071828675
673.782836914,1.01692453877
674.10760498,0.997926357533
674.432312012,1.00589416717
674.756958008,1.01225120924
675.081542969,1.00164271291
675.406066895,0.996278027007
675.730529785,1.00112710172
676.054931641,1.00004101633
676.379333496,1.00574715944
676.703613281,1.02214925275
677.027893066,1.03576268287
677.352050781,1.01209257725
677.676208496,0.973062536864
678.000305176,1.00302214951
678.32434082,1.04130480863
678.64831543,1.00660773019
678.972229004,1.01763498664
679.296142578,1.02397351941
679.619934082,1.0098173523
679.943725586,1.05018841545
680.26739502,1.03175610932
680.591064453,1.02180827796
680.914672852,0.995388633096
681.238220215,0.980598994916
681.561706543,1.01390214124
681.885131836,1.03968766044
682.208496094,1.02955267118
682.531860352,1.04896246996
682.855102539,1.04494796914
683.178344727,1.0461806309
683.501464844,1.05899978181
683.824584961,1.02317534057
684.147644043,1.02880699981
684.47064209,1.03139819831
684.793579102,1.03270970902
685.116455078,1.01045463322
685.43927002,1.02227772947
685.762084961,1.03039908381
686.084777832,1.0133509546
686.407470703,1.03381095709
686.730102539,1.05827883079
687.05267334,1.0319767889
687.37512207,1.00219592998
687.697631836,1.02618725674
688.020019531,1.04354507726
688.342346191,1.02659208181
688.664611816,1.02667124212
688.986877441,1.04993239391
689.309020996,1.04705523451
689.631164551,1.04459747967
689.95324707,1.0569652688
690.275268555,1.0431343987
690.597167969,1.01859380206
690.919128418,1.02546427941
691.240966797,1.05167271006
691.562744141,1.04866552177
691.884521484,1.03404067415
692.206176758,1.03266594706
692.527832031,1.01700272504
692.849365234,1.00584022751
693.170898438,1.03559950559
693.492370605,1.06140860975
693.813781738,1.03349713775
694.135131836,0.992880749302
694.456420898,1.01757604768
694.777709961,1.04780789268
695.098876953,1.02693996845
695.420043945,0.992548701288
695.741088867,1.0060808965
696.062133789,1.03003656951
696.383117676,1.03613089838
696.704040527,1.06142054335
697.024902344,1.07719739955
697.345703125,1.07678290012
697.666503906,1.04925137491
697.987182617,1.03861500818
698.307861328,1.00097247972
698.628417969,1.0122229237
698.948974609,1.04176555112
699.269470215,1.01704496443
699.58984375,1.03910568664
699.91027832,1.05654334632
700.23059082,1.05944715458
700.550842285,1.05226038891
700.871032715,1.04632229392
701.191223145,1.05239833804
701.511291504,1.04860726659
701.831359863,1.01473297689
702.151367188,1.0149280003
702.471252441,1.02891063371
702.791137695,1.02219138159
703.110961914,1.03653867042
703.430786133,1.05159354887
703.750488281,1.08534433311
704.070129395,1.07231291698
704.389770508,1.03559618313
704.709289551,1.04175207809
705.028808594,1.08535092725
705.348266602,1.07881880848
705.667663574,1.05588685993
705.986999512,1.04029747434
706.306274414,1.01521381552
706.625488281,1.029003158
706.944641113,1.03020988516
707.263793945,1.05910404305
707.582824707,1.05844009522
707.901855469,1.02656070965
708.220825195,1.03599931581
708.539733887,1.05833222683
708.858581543,1.07502878048
709.177368164,1.06733019627
709.49609375,1.0466613343
709.814758301,1.04838501774
710.133422852,1.05375032411
710.451965332,1.02189120136
710.770507812,1.03394029593
711.088928223,1.03362000116
711.407348633,1.03797808209
711.725708008,1.03910886755
712.044006348,1.05132015198
712.362243652,1.0464663696
712.680419922,1.03142122561
712.998535156,1.03598357806
713.316650391,1.04354904704
713.634643555,1.05116950382
713.952636719,1.01708948065
714.270568848,1.04099773182
714.588439941,1.05607103557
714.90625,1.04285615141
715.223999023,1.0466628326
715.541687012,1.04754230622
715.859313965,1.03804423751
716.176879883,1.04696163443
716.494445801,1.04639066109
716.811889648,1.04006155281
717.129333496,1.05500517213
717.446716309,1.06059770748
717.764038086,1.04598059332
718.081298828,1.04183154471
718.398498535,1.05570699418
718.715637207,1.07426664904
719.032714844,1.08727293363
719.34979248,1.04932875745
719.666748047,1.02211873834
719.983703613,1.02159759039
720.300598145,1.02461159432
720.617431641,1.02890166963
720.934143066,1.02319505163
721.250854492,1.02556458367
721.567565918,1.03548593035
721.884155273,1.04005031037
722.200683594,1.05470896825
722.517211914,1.05755195294
722.833618164,1.05267617477
723.150024414,1.04886529618
723.466369629,1.04787951503
723.782592773,1.05119847919
724.098876953,1.05485812111
724.415039062,1.06667563487
724.731140137,1.06234552822
725.047180176,1.03041990422
725.36315918,1.02678847553
725.679138184,1.04626740702
725.994995117,1.05158667123
726.310852051,1.05230394347
726.626647949,1.02875946532
726.942382812,1.03476075066
727.258056641,1.07052934771
727.573669434,1.07035117529
727.889221191,1.06130537903
728.204772949,1.0495997889
728.520202637,1.03004032383
728.835632324,1.03891446817
729.150939941,1.06008307421
729.466247559,1.04451719455
729.781494141,1.03576901252
730.096679688,1.03709422126
730.411804199,1.03243082291
730.726867676,1.03407579513
731.041870117,1.03612309674
731.356872559,1.05140651377
731.67175293,1.06831178614
731.986633301,1.05822711401
732.301452637,1.0442549906
732.616210938,1.03469692207
732.930847168,1.05439252551
733.245483398,1.07421342465
733.560119629,1.05789142355
733.874633789,1.04757239299
734.189086914,1.05087478102
734.503540039,1.04223672164
734.817871094,1.04384816902
735.132202148,1.04304909783
735.446411133,1.00861095284
735.760620117,1.01480335424
736.074768066,1.0306766506
736.38885498,1.03244512921
736.702941895,1.03296107244
737.016906738,1.03592767407
737.330810547,1.04572495764
737.644714355,1.0491239216
737.958496094,1.05235283568
738.272277832,1.04673602868
738.585998535,1.04763346911
738.899658203,1.05468948848
739.213256836,1.05152217702
739.526794434,1.04109950118
739.840270996,1.02662268474
740.153686523,1.04342309275
740.467102051,1.07126801918
740.780395508,1.06174121007
741.093688965,1.04743410501
741.406921387,1.04295608472
741.720092773,1.04551876268
742.03314209,1.04924690333
742.346191406,1.04218098991
742.659240723,1.02791689819
742.972167969,1.0422030544
743.28503418,1.04149908064
743.597900391,1.02916798512
743.910644531,1.03437257665
744.223388672,1.0553400057
744.536071777,1.08730752005
744.848693848,1.07502390002
745.161254883,1.0531123026
745.473754883,1.04642015843
745.786193848,1.05717644493
746.098571777,1.04957945736
746.410949707,1.04442691331
746.723205566,1.04189297981
747.035461426,1.04221189522
747.34765625,1.05633000115
747.659790039,1.05234444463
747.971801758,1.03621000576
748.283813477,1.02777303008
748.595825195,1.04457530395
748.907714844,1.04349341629
749.219543457,1.03465405409
749.53137207,1.04834251373
749.843078613,1.0506830682
750.154785156,1.04337948503
750.466430664,1.04346339844
750.778015137,1.04496812835
751.089538574,1.04784710426
751.401000977,1.03165961577
751.712402344,1.03281580581
752.023742676,1.05760504732
752.335083008,1.06400810704
752.64630127,1.05779154625
752.957519531,1.05817092571
753.268676758,1.0630067334
753.579711914,1.06273511944
753.89074707,1.04365879316
754.201721191,1.02803441321
754.512634277,1.03188958036
754.823547363,1.0269222566
755.134338379,1.02044438473
755.445068359,1.0260066968
755.75579834,1.02884374718
756.066467285,1.03359989524
756.377075195,1.04179477774
756.687561035,1.05528737783
756.998046875,1.05279925186
757.30847168,1.04294625851
757.618896484,1.02873390459
757.929199219,1.02761177069
758.239440918,1.04732166331
758.549682617,1.05634303346
758.859802246,1.04838886697
759.169921875,1.03968415421
759.479980469,1.02854066861
759.789978027,1.0095244385
760.099914551,1.02795253946
760.409790039,1.04252364736
760.719604492,1.0496869602
761.029418945,1.06181088619
761.339111328,1.05430328178
761.648803711,1.03985850797
761.958374023,1.03750305953
762.267944336,1.03196393368
762.577453613,1.04527634597
762.886901855,1.05695679702
763.196289062,1.03657151798
763.505615234,1.06112900201
763.814880371,1.06720232999
764.124145508,1.04433341742
764.433288574,1.03313187553
764.742431641,1.05283961358
765.051513672,1.06959408634
765.360473633,1.04541144936
765.669433594,1.04067868186
765.97833252,1.04773448724
766.28717041,1.04501538277
766.595947266,1.01382261
766.904724121,1.02829882312
767.213378906,1.05866508824
767.522033691,1.04666184015
767.830627441,1.04527401008
768.139099121,1.06109773379
768.447570801,1.06003852233
768.755981445,1.03570326062
769.064331055,1.01718634833
769.372619629,1.02805679716
769.680908203,1.05451496686
769.989074707,1.06107475845
770.297241211,1.04171482555
770.605285645,1.03601275912
770.913330078,1.0312228772
771.221313477,1.03830389084
771.529174805,1.05554545483
771.837036133,1.0373474638
772.144897461,1.05176699461
772.452636719,1.06705422376
772.760314941,1.06153086586
773.067993164,1.03832742939
773.375549316,1.03445566511
773.683105469,1.06441998856
773.990600586,1.05885701089
774.297973633,1.05468240899
774.60534668,1.05416744086
774.912658691,1.05520965623
775.219970703,1.06300244623
775.527160645,1.07495921267
775.834289551,1.0678672558
776.141357422,1.03307869919
776.448425293,1.03279081291
776.755432129,1.05840768303
777.06237793,1.04488442293
777.369262695,1.03523886452
777.676025391,1.04524017167
777.982788086,1.05052373944
778.289550781,1.05855525467
778.596191406,1.04402625357
778.902832031,1.03503588486
779.209350586,1.04297472437
779.515869141,1.0470338068
779.822265625,1.04309867806
780.128662109,1.03669026566
780.434997559,1.04997036957
780.741271973,1.07076490034
781.047485352,1.09168127033
781.353637695,1.07697940273
781.659790039,1.04004039554
781.965820312,1.0437478961
782.271850586,1.05388929034
782.577819824,1.05632796851
782.883666992,1.03982183589
783.18951416,1.01910556415
783.495300293,1.03919954609
783.801025391,1.05837189647
