Wavelength (nm),Corrected Intensity
645.320800781,1.08735628684
645.65032959,1.08735628684
645.979736328,1.07083950673
646.309143066,1.06914801247
646.63848877,0.994546931134
646.967773438,0.996386136676
647.29699707,1.00281604068
647.626159668,1.00622916293
647.95526123,1.05401420679
648.284301758,1.07178476013
648.613342285,1.07074349325
648.942321777,0.991886485909
649.271179199,1.00554568412
649.600036621,1.12235977573
649.928833008,1.1203563306
650.257568359,1.01038638982
650.586242676,0.989217878249
650.914855957,1.03443225348
651.243408203,1.06119585797
651.571960449,1.07390105726
651.900390625,1.00918578015
652.228820801,0.973520819601
652.557189941,0.976937678435
652.885498047,1.01428907607
653.213684082,1.01094125676
653.541931152,1.01573830846
653.870056152,1.01234830142
654.198120117,0.998256600215
654.526123047,1.01099959429
654.854125977,1.02136526739
655.182006836,1.02424133198
655.509887695,1.02157144899
655.83770752,1.01183067834
656.165466309,1.01633262284
656.493164062,1.01832908817
656.820800781,1.01672526829
657.148376465,1.01728773038
657.475891113,1.02151673224
657.803405762,1.01695763902
658.13079834,1.00798510543
658.458190918,1.0076790818
658.785461426,0.99624660374
659.112731934,1.01516426517
659.439941406,1.03502497418
659.767089844,1.02673960811
660.094177246,0.980328800617
660.421264648,0.982315515866
660.74822998,1.00652759698
661.075134277,0.995512036906
661.402038574,1.04576269846
661.728881836,1.09523485997
662.055603027,1.06186865616
662.382324219,1.02795075871
662.708984375,1.0387319169
663.035583496,1.07586823137
663.362121582,1.08349191447
663.688659668,1.09379913219
664.015075684,1.14427821601
664.341491699,1.0859110921
664.667785645,1.02931888105
664.99407959,0.985659770348
665.3203125,0.977246750991
665.646484375,1.1098796382
665.972595215,1.04687219248
666.29864502,0.972351659647
666.624633789,1.00379659593
666.950561523,1.0204672388
667.276489258,1.041677437
667.602294922,1.04979179044
667.928100586,1.03111846571
668.253845215,1.01051917531
668.579528809,1.02540885954
668.905090332,1.08081346374
669.230712891,1.1080166155
669.556213379,1.07109999386
669.881652832,1.05362934883
670.20703125,1.02040495321
670.532409668,1.07961585835
670.857666016,1.08911188497
671.182922363,1.04104784907
671.508117676,1.09302421175
671.833251953,1.02613148105
672.158325195,1.02662781968
672.483337402,1.07294159151
672.808288574,1.02243341459
673.133239746,1.05389225285
673.458068848,1.03988928823
673.782836914,1.02556839717
674.10760498,1.02377845816
674.432312012,1.03903756448
674.756958008,1.03928730459
675.081542969,0.987738301547
675.406066895,1.01809345881
675.730529785,1.05652981616
676.054931641,1.07232552197
676.379333496,1.07695512343
676.703613281,1.02002035229
677.027893066,1.01432945001
677.352050781,1.01896864737
677.676208496,1.0241652268
678.000305176,1.01621510337
678.32434082,0.955229924903
678.64831543,1.0056479115
678.972229004,1.05208135232
679.296142578,1.02982742916
679.619934082,1.03459697303
679.943725586,1.07167240149
680.26739502,1.11989145451
680.591064453,1.12752921829
680.914672852,1.04188994444
681.238220215,1.03106829762
681.561706543,1.08934187646
681.885131836,1.07837388568
682.208496094,1.04359941726
682.531860352,1.07383023097
682.855102539,1.08182323538
683.178344727,1.03791482949
683.501464844,1.08706039715
683.824584961,1.12293867778
684.147644043,1.07326147243
684.47064209,1.01012472597
684.793579102,1.0091439495
685.116455078,1.04663310318
685.43927002,1.08308540961
685.762084961,1.07169426069
686.084777832,1.04699350367
686.407470703,1.04072093793
686.730102539,1.07306898272
687.05267334,1.11058212177
687.37512207,1.06607719291
687.697631836,1.04056260373
688.020019531,1.06525988342
688.342346191,1.04431723569
688.664611816,1.03410936589
688.986877441,1.1005868821
689.309020996,1.07088164663
689.631164551,1.05395787636
