Wavelength (nm),Corrected Intensity
187.826095581,1.69105724809
188.173980713,1.69105724809
188.521789551,1.98481359987
188.869552612,1.15266041003
189.21723938,0.919775171857
189.564849854,0.952891880674
189.912414551,1.07364007253
190.259902954,1.0516009845
190.607330322,1.28372510847
190.954696655,1.26719483992
191.301986694,1.12951290566
191.649215698,1.21881627969
191.996383667,1.19449991906
192.343475342,1.11772899461
192.69052124,1.1438681137
193.037490845,0.858823618365
193.384399414,0.915791456481
193.731231689,1.13991307781
194.078018188,1.28193447369
194.424728394,2.14377936538
194.771362305,2.93483620073
195.117950439,1.6847502721
195.46446228,1.23554444499
195.810913086,1.24415385805
196.157302856,1.38769856473
196.503631592,1.23051339411
196.849884033,1.01787548322
197.196075439,1.26649360759
197.542205811,1.48330532816
197.888275146,1.12182863015
198.234268188,1.23603802097
198.580215454,1.31089988828
198.926086426,1.4978849557
199.271881104,1.88299530247
199.617630005,1.15942652539
199.963302612,0.981171494084
200.308929443,1.13180678483
200.654464722,1.6209515826
200.999954224,1.77033930167
201.34538269,1.1630592235
201.690734863,0.969224879585
202.036026001,1.60067669656
202.381256104,1.69035938178
202.726425171,1.34754367547
203.071517944,1.34246611463
203.416564941,1.0542335945
203.761535645,1.26409279913
204.106445312,1.9859669955
204.451293945,1.25944753075
204.796066284,0.688087163591
205.140777588,0.849262672821
205.485443115,0.969311820726
205.830032349,1.24184090153
206.174545288,1.36766372465
206.519012451,1.21402327433
206.863418579,0.905096356243
207.207748413,0.951489851378
207.552017212,0.838908121526
207.896224976,0.706100256681
208.240371704,1.23601746951
208.584457397,1.1555823278
208.928466797,1.22259163329
209.27243042,1.02167675233
209.616317749,0.811666837452
209.960144043,1.03050458232
210.303894043,1.34097873927
210.647598267,1.32084039024
210.991241455,1.54411810229
211.33480835,1.64236342282
211.678329468,0.956604901296
212.021774292,0.862745568622
212.365158081,0.920923763997
212.708480835,0.911714296984
213.051727295,1.0697311199
213.394927979,0.954542165145
213.738067627,1.55725970278
214.081130981,1.65638623131
214.424133301,1.18100448134
214.767074585,0.889104986969
215.109954834,1.14384688448
215.452774048,1.19845326332
215.795532227,0.727454412639
216.13822937,0.896658890965
216.48085022,1.06791866789
216.823425293,1.1955933914
217.165924072,1.48855597684
217.508361816,1.6093430091
217.850738525,1.54974779614
218.193054199,1.11045071047
218.535308838,1.19737164555
218.877502441,1.0855582596
219.21963501,0.726994687232
219.561691284,1.17389805668
219.903686523,1.36158407086
220.245635986,1.19857394612
220.587509155,0.99014087834
220.929321289,1.45195478774
221.271087646,1.46384737118
221.61277771,1.23376083909
221.954406738,1.03013551306
222.295974731,1.59375822521
222.637481689,1.60584838953
222.978912354,1.42635336578
223.320297241,1.49351340067
223.661621094,1.6084197573
224.002868652,1.75062039346
224.344070435,1.50310263618
224.685195923,1.04717105419
225.026275635,0.776027029398
225.367279053,1.04634944382
225.708221436,1.56923774209
226.049102783,1.31203646459
226.389923096,1.19813787587
226.730682373,1.2326723436
227.071380615,1.34822836605
227.412033081,1.46904170816
227.752593994,1.39075596683
228.093109131,1.58600226857
228.433563232,1.32629901265
228.773956299,1.05659288505
229.11428833,0.900032259212
229.454559326,1.10884628508
229.794769287,1.62206999644
230.134902954,1.50313629023
230.474990845,1.17182348364
230.815002441,0.836674044993
231.154968262,1.71799578329
231.494873047,1.50330124199
231.834716797,1.00208128152
232.174484253,1.23178296665
232.514190674,1.88472171565
232.853851318,1.82514494709
233.193450928,2.88464730865
233.532974243,2.29283238501
233.872451782,1.74995782012
