Wavelength (nm),Corrected Intensity
187.826095581,1.65444845044
188.173980713,1.65444845044
188.521789551,1.91077785682
188.869552612,1.02270639267
189.21723938,1.1043972551
189.564849854,1.79226427611
189.912414551,1.49736637222
190.259902954,1.38205635944
190.607330322,1.23959070353
190.954696655,1.08402501804
191.301986694,1.42183889631
191.649215698,1.85112265227
191.996383667,1.65176465616
192.343475342,1.11846948066
192.69052124,1.26601929098
193.037490845,1.24099159566
193.384399414,1.12389981477
193.731231689,0.956911828822
194.078018188,1.2246308945
194.424728394,2.28538582525
194.771362305,2.97066005607
195.117950439,1.9415577745
195.46446228,1.20711828301
195.810913086,1.24503855612
196.157302856,1.28604580479
196.503631592,1.30153823798
196.849884033,1.09062573431
197.196075439,1.13533055484
197.542205811,1.4442863901
197.888275146,1.31337184351
198.234268188,1.38151043547
198.580215454,1.02760411554
198.926086426,1.35861630685
199.271881104,1.57388554607
199.617630005,0.991659969008
199.963302612,1.4719247268
200.308929443,1.83333405528
200.654464722,2.66504177124
200.999954224,2.33899634533
201.34538269,1.05742025643
201.690734863,0.803439209957
202.036026001,1.65737505327
202.381256104,1.67921299093
202.726425171,1.29960754548
203.071517944,1.79763952945
203.416564941,1.77388942995
203.761535645,0.888622039142
204.106445312,1.25520672095
204.451293945,1.68408734187
204.796066284,1.57718525641
205.140777588,1.01958397508
205.485443115,0.929236085628
205.830032349,1.23179490413
206.174545288,1.12129922314
206.519012451,1.04145749487
206.863418579,1.14877955079
207.207748413,1.72423221404
207.552017212,1.20963134518
207.896224976,1.23384120595
208.240371704,1.66208752049
208.584457397,1.34036085866
208.928466797,1.25341548616
209.27243042,0.964125404764
209.616317749,0.853645920352
209.960144043,1.16345782095
210.303894043,1.20683442713
210.647598267,1.02100261129
210.991241455,1.43237723796
211.33480835,1.76861198692
211.678329468,0.930011635506
212.021774292,0.967854317332
212.365158081,1.02983406008
212.708480835,0.855784606172
213.051727295,1.57777906214
213.394927979,1.38451981506
213.738067627,1.75857124774
214.081130981,2.13070570126
