Wavelength (nm),Corrected Intensity
187.826095581,0.713081964936
188.173980713,0.713081964936
188.521789551,0.971600676234
188.869552612,0.980537844164
189.21723938,1.0680586611
189.564849854,1.12690317313
189.912414551,0.85007467837
190.259902954,0.946783061811
190.607330322,1.52891664274
190.954696655,1.43537016614
191.301986694,1.23259011404
191.649215698,1.08051626401
191.996383667,0.920855278271
192.343475342,1.15332419078
192.69052124,1.33396173264
193.037490845,1.32871981549
193.384399414,1.23259977751
193.731231689,0.843294903584
194.078018188,0.818502570475
194.424728394,0.80111447348
194.771362305,1.01734926579
195.117950439,0.926363516562
195.46446228,0.880728486923
195.810913086,1.15096833483
196.157302856,1.49649310473
196.503631592,1.80892775639
196.849884033,1.05658694872
197.196075439,0.79279433475
197.542205811,0.836812204462
197.888275146,0.867986889956
198.234268188,0.883902633724
198.580215454,0.863104101652
198.926086426,0.809571351673
199.271881104,0.783298631163
199.617630005,1.01961000158
199.963302612,1.03946728255
200.308929443,1.03747170014
200.654464722,1.20475849285
200.999954224,1.00375555224
201.34538269,0.894889220253
201.690734863,0.672363826969
202.036026001,0.720776362915
202.381256104,1.18052467151
202.726425171,1.55077791757
203.071517944,1.13015534149
203.416564941,1.32249418284
203.761535645,1.12585894295
204.106445312,0.78917753857
204.451293945,0.882944376149
204.796066284,1.28293254335
205.140777588,1.236418873
205.485443115,1.21372813333
205.830032349,1.52805613468
206.174545288,0.941850963306
206.519012451,0.931488957429
206.863418579,1.14802634452
207.207748413,0.795071682494
207.552017212,0.606413284559
207.896224976,1.10084354752
208.240371704,1.02797357503
208.584457397,0.849384157977
208.928466797,1.03861262129
209.27243042,1.1177580964
209.616317749,1.16773769766
209.960144043,1.01319980129
210.303894043,0.819470302039
210.647598267,1.22309740757
210.991241455,1.46887087753
211.33480835,1.34029566232
211.678329468,1.3991877086
212.021774292,0.823373651299
212.365158081,0.618907010943
212.708480835,0.821637752482
213.051727295,0.81073906401
213.394927979,0.813982956978
213.738067627,1.71918115736
214.081130981,1.7970917306
214.424133301,1.00443139244
214.767074585,0.7768608014
215.109954834,0.980842522421
215.452774048,1.09420046538
215.795532227,1.0124564247
216.13822937,1.05610936119
216.48085022,1.26651242364
216.823425293,1.78128735968
217.165924072,1.4645781759
217.508361816,0.994909130301
217.850738525,0.980176402222
218.193054199,1.13985871061
218.535308838,0.819191325038
218.877502441,0.685467627201
219.21963501,0.860432765681
219.561691284,1.02307963279
219.903686523,1.35799823145
220.245635986,1.09194732957
220.587509155,0.783043234433
220.929321289,1.23081422708
221.271087646,0.900310616989
221.61277771,0.581575315956
221.954406738,1.01715876089
222.295974731,0.881131027752
222.637481689,0.791428169857
222.978912354,0.872388199199
223.320297241,1.18344923498
223.661621094,1.16773591276
224.002868652,0.971036230221
224.344070435,1.17730927985
224.685195923,1.1217265036
225.026275635,1.12038750844
225.367279053,1.21415630115
225.708221436,0.952740269188
226.049102783,0.932529872328
226.389923096,0.99593576461
226.730682373,0.93150432944
227.071380615,0.834246083586
227.412033081,0.825599015269
227.752593994,0.966569633777
228.093109131,1.01161624655
228.433563232,0.872400988022
228.773956299,0.920917076399
229.11428833,1.41648979415
229.454559326,1.62140904948
229.794769287,1.00524777121
230.134902954,0.843430775067
230.474990845,0.844940975951
230.815002441,0.900017019124
231.154968262,0.979907488659
231.494873047,1.24018562362
231.834716797,1.48747250441
232.174484253,1.20960476294
232.514190674,1.37517252122
232.853851318,1.22901841199
233.193450928,0.934868185459
233.532974243,0.751681632918
233.872451782,0.914620612101
234.211853027,2.30190170234
234.551208496,1.90881874065
234.89050293,1.18861370935
235.229721069,1.03415424299
235.568878174,1.04649251347
235.907989502,1.37716238804
236.247039795,1.89963181008
236.586013794,1.22610240817
236.924942017,1.15263032898
237.263793945,1.51079939962
237.602600098,1.18790262278
237.941345215,1.13729562301
238.280014038,1.07544833376
238.618637085,1.01838358898
238.957199097,1.16550016571
239.295684814,1.21153518824
239.634124756,1.6757939682
239.972503662,1.38807863863
240.310821533,1.06247540124
240.649078369,1.17902332793
240.98727417,1.16115636799
241.325408936,1.40122788281
241.663482666,0.75483420169
242.001495361,0.797314479453
242.339447021,1.25801962597
242.677337646,1.22636695288
243.015167236,0.920854619679
243.352935791,1.04466828223
243.690643311,1.81452529799
244.028305054,1.52591806252
244.365905762,1.4226005217
244.703430176,1.22733240288
245.040893555,1.02115512753
